local_time (s),Time of week (s),Latitude (deg),Longitude (deg),Ellipsoidal height (m),Vel N (m/s),Vel E (m/s),Vel D (m/s),Attitude quaternion-Scalar,Attitude quaternion-X,Attitude quaternion-Y,Attitude quaternion-Z,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Position RMS-N (m),Position RMS-E (m),Position RMS-D (m),Velocity RMS-N (m/s),Velocity RMS-E (m/s),Velocity RMS-D (m/s),Attitude RMS-N (deg),Attitude RMS-E (deg),Attitude RMS-D (deg),GPS week,Alignment status
1569227253.201128,116871.19405600,31.50809522,120.40144831,12.6893,-0.0815,0.0397,-0.0301,0.9293,0.0044,0.0038,-0.3692,-0.1157,-0.1357,-0.1147,0.0362,0.1743,-0.0934,0.1089,0.0823,0.0831,0.0552,0.0481,0.0419,0.2428,0.2383,5.7421,2072,2
1569227253.211531,116871.20404000,31.50809522,120.40144832,12.6896,-0.0819,0.0389,-0.0317,0.9293,0.0044,0.0038,-0.3692,0.0243,-0.0813,-0.1521,-0.0279,0.0396,-0.0305,0.1094,0.0827,0.0835,0.0553,0.0482,0.0420,0.2428,0.2383,5.7425,2072,2
1569227253.218661,116871.21405600,31.50809521,120.40144832,12.6899,-0.0807,0.0388,-0.0308,0.9293,0.0044,0.0038,-0.3693,0.1068,0.0818,0.0914,-0.0583,-0.1694,-0.0697,0.1100,0.0832,0.0838,0.0555,0.0483,0.0421,0.2429,0.2384,5.7429,2072,2
1569227253.239084,116871.22406133,31.50809520,120.40144832,12.6902,-0.0797,0.0391,-0.0290,0.9293,0.0044,0.0038,-0.3693,0.0472,0.0988,0.1716,-0.0496,0.1027,-0.0946,0.1105,0.0836,0.0842,0.0556,0.0484,0.0422,0.2429,0.2385,5.7433,2072,2
1569227253.261901,116871.23404533,31.50809520,120.40144833,12.6905,-0.0805,0.0397,-0.0296,0.9293,0.0044,0.0038,-0.3693,-0.0874,-0.0023,-0.0539,0.0808,0.3289,-0.0654,0.1110,0.0840,0.0846,0.0557,0.0486,0.0423,0.2430,0.2385,5.7437,2072,2
1569227253.265862,116871.24405067,31.50809519,120.40144833,12.6908,-0.0810,0.0393,-0.0314,0.9293,0.0044,0.0038,-0.3693,-0.0066,-0.0587,-0.1807,0.0645,0.0488,-0.0373,0.1115,0.0845,0.0850,0.0559,0.0487,0.0424,0.2430,0.2386,5.7441,2072,2
1569227253.271870,116871.25406667,31.50809518,120.40144834,12.6911,-0.0801,0.0388,-0.0311,0.9293,0.0044,0.0038,-0.3693,0.1102,0.0325,0.0329,-0.0285,-0.3123,-0.0220,0.1120,0.0849,0.0854,0.0560,0.0488,0.0424,0.2431,0.2386,5.7445,2072,2
1569227253.275755,116871.26404000,31.50809517,120.40144834,12.6914,-0.0794,0.0388,-0.0291,0.9293,0.0044,0.0038,-0.3693,0.0518,0.0597,0.2010,-0.0694,-0.1718,-0.1056,0.1125,0.0854,0.0858,0.0561,0.0490,0.0425,0.2431,0.2387,5.7449,2072,2
1569227253.279483,116871.27404533,31.50809517,120.40144834,12.6917,-0.0803,0.0391,-0.0290,0.9293,0.0044,0.0038,-0.3693,-0.0779,-0.0309,0.0059,-0.0348,0.1410,-0.0479,0.1130,0.0858,0.0862,0.0563,0.0491,0.0426,0.2432,0.2387,5.7453,2072,2
1569227253.287813,116871.28406133,31.50809516,120.40144835,12.6920,-0.0814,0.0393,-0.0314,0.9293,0.0044,0.0038,-0.3693,-0.0868,-0.0553,-0.2369,-0.0043,0.1210,-0.1024,0.1135,0.0863,0.0866,0.0564,0.0492,0.0427,0.2432,0.2388,5.7457,2072,2
1569227253.299020,116871.29404533,31.50809515,120.40144835,12.6923,-0.0808,0.0395,-0.0322,0.9293,0.0044,0.0038,-0.3693,0.0341,0.0598,-0.0825,-0.0467,-0.2342,0.0343,0.1140,0.0868,0.0870,0.0566,0.0494,0.0428,0.2433,0.2388,5.7461,2072,2
1569227253.308762,116871.30404000,31.50809514,120.40144836,12.6926,-0.0797,0.0395,-0.0304,0.9293,0.0044,0.0038,-0.3693,0.0851,0.0784,0.1754,-0.0077,-0.2473,0.0211,0.1145,0.0872,0.0874,0.0567,0.0495,0.0429,0.2433,0.2389,5.7465,2072,2
1569227253.317954,116871.31404533,31.50809514,120.40144836,12.6929,-0.0797,0.0392,-0.0294,0.9293,0.0044,0.0038,-0.3693,0.0277,-0.0140,0.1055,0.0662,0.2839,-0.0253,0.1151,0.0877,0.0878,0.0568,0.0496,0.0429,0.2434,0.2390,5.7469,2072,2
1569227253.326910,116871.32406133,31.50809513,120.40144836,12.6932,-0.0807,0.0387,-0.0308,0.9293,0.0044,0.0038,-0.3693,-0.0366,-0.0926,-0.1366,0.0352,0.4896,-0.0075,0.1156,0.0881,0.0882,0.0570,0.0497,0.0430,0.2434,0.2390,5.7473,2072,2
